id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
7008,Test User 601 | Whats That Smell PE L3 | Hindi -> English,"थू , थू , थू","thu, thu, thu"
7007,Test User 601 | Whats That Smell PE L3 | Hindi -> English,माधव रोता हुआ भाग गया,Madhav ran away crying
7006,Test User 601 | Whats That Smell PE L3 | Hindi -> English,पापा सब कचरा साफ़ कर रहे थे,Dad was cleaning the dust
7005,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,उसी दिन से खरगोश की दुम छोटी सी रह गई और उसके कान लम्बे हो गए,"From that day on, the rabbit's tail remained small and ears long."
7004,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,सियार के खींचने से उसके कान लम्बे हो गए,The ears of the rabbit became long because of the pulling.
7003,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,उसकी पूँछ कट कर बिल के अन्दर रह गई,His tail got cut and was left inside the hole.
7002,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,दर्द के मारे खरगोश उछल पड़ा,The rabbit jumped with severe pain.
7001,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,इधर - उधर हिलता देख कर केंकड़े ने खरगोश की पूँछ को फिर ज़ोर से काटा,"When the crab saw the tail moving, it severely bit the tail again."
7000,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,सियार ने खरगोश के दोनों कान पकड़े और खींचने लगा,Jackal held the rabbit with his two ears and started pulling.
6999,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,"खरगोश ने उससे कहा , अब देखो मत , मुझे ज़ोर से खींचो , मेरी पूँछ अन्दर फँसी हुई है","The rabbit said to him, ""Don 't look at me, my tail is stuck. Pull me quickly."""
6998,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,खरगोश का चिल्लाना सुन कर सियार दौड़ा आया,"When the jackal heard the rabbit shouting, he came running towards him."
6997,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,खरगोश चिल्लाया,the rabbit shouted
6996,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,बिल में बैठे केंकड़े ने पूँछ को ज़ोर से काटा और जकड़ लिया,The crab sitting in the hole bit the tail and clenched it tightly.
6995,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,उसका हाथ न पहुँच पाने पर खरगोश ने अपनी पूँछ को बिल में डाला,"When his hand could not reach, he put his tail in the hole."
6994,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,बिल गहरा था,The hole was deep.
6993,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,उसने ध्यान से बिल में हाथ डाला,He put his hand inside the hole very carefully.
6992,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,"यह एकदम सही रहेगा , खरगोश ने सोचा","It would be perfect, the rabbit thought."
6991,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,एक मोटा केंकड़ा अन्दर बैठा था,A fat crab was sitting inside the hole. 
6990,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,उसने बिल में झाँक कर देखा,He looked inside the hole.
6989,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,चलते - चलते खरगोश को कीचड़ में केंकड़े का एक बिल दिखा,While walking the rabbit saw a small hole of a crab in the mud.
6988,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,सियार एक ओर गया और खरगोश दूसरी ओर गया,Jackal went on one side and the rabbit went on the other.
6987,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,तुरंत ही दोनों मित्र केंकड़े की खोज में निकल पड़े,"Soon after, the two friends went in search of a crab."
6986,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,खरगोश ने कहा कि चल कर एक केंकड़ा लाया जाए,The rabbit said that they should go and get a crab.
6985,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,अब उसकी इच्छा केंकड़ा खाने की है,Now she wants to eat a crab.
6984,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,उसे कुछ भी खाना नहीं भा रहा है,She is not liking the taste of any food.
6983,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,"सियार ने खरगोश को बुला कर कहा , ए दोस्त , मेरी पत्नी को तेज़ बुख़ार है","Jackal called the rabbit and said, ""Dear friend, My wife is suffering from very high fever."
6982,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,एक दिन सियार की पत्नी को बुख़ार आया,"One day, the Jackals wife got fever."
6981,Test User 1601 | The Rabbit's Long Ears PE L2 | Hindi -> English,सियार और खरगोश बहुत अच्छे मित्र थे,Jackal and rabbit were very good friends.
6980,Test User 601 | Under My Bed PE L2 | Hindi -> English,जंगल में असली शेरों के सपने जो देखने हैं,i have to dream about the lions in the forest
6979,Test User 601 | Under My Bed PE L2 | Hindi -> English,अब मैं सो जाऊँगा,I 'm going to sleep now
6978,Test User 601 | Under My Bed PE L2 | Hindi -> English,माँ मुझे पानी पिलाती हैं,Mom gives me water
6977,Test User 601 | Under My Bed PE L2 | Hindi -> English,मैं तो ऐसे ही डर गया,I have been frightened
6976,Test User 601 | Under My Bed PE L2 | Hindi -> English,इसके बटन शेर की आँखों की तरह चमकते हैं,The button is shining like the lion 's eyes
6975,Test User 601 | Under My Bed PE L2 | Hindi -> English,यह तो मेरा मोटा पीला - काला स्वेटर है,"It is my thick yellow , black - haired sweater."
6974,Test User 601 | Under My Bed PE L2 | Hindi -> English,कोई शेर - वेर नहीं है,Not a lion
6973,Test User 601 | Under My Bed PE L2 | Hindi -> English,अरे,Hey
6972,Test User 601 | Under My Bed PE L2 | Hindi -> English,माँ झुकती हैं और शेर को खींचकर बाहर निकालती हैं,The mother lies down and pulled the lion out .
6971,Test User 601 | Under My Bed PE L2 | Hindi -> English,मैं शेर की ओर इशारा करता हूँ,I 'm pointing to the lion .
6970,Test User 601 | Under My Bed PE L2 | Hindi -> English,मुझे बुलाया था,I was called
6969,Test User 601 | Under My Bed PE L2 | Hindi -> English,माँ कहती हैं,Mother says
6968,Test User 601 | Under My Bed PE L2 | Hindi -> English,क्या बात है बेटा,What happened son ?
6967,Test User 601 | Under My Bed PE L2 | Hindi -> English,दरवाज़े पर माँ खड़ी हैं,There is mother at the door
6966,Test User 601 | Under My Bed PE L2 | Hindi -> English,अचानक किसी ने बत्ती जलाई,Suddenly a lamp lit
6965,Test User 601 | Under My Bed PE L2 | Hindi -> English,मगर नींद नहीं आती,But the sleep doesn't come
6964,Test User 601 | Under My Bed PE L2 | Hindi -> English,फिर से सो जाऊँ,again go to sleep
6963,Test User 601 | Under My Bed PE L2 | Hindi -> English,कहीं शेर दहाड़ने लगा तो,if the lion roars
6962,Test User 601 | Under My Bed PE L2 | Hindi -> English,माँ को बुलाऊँ,should i call mother 
6961,Test User 601 | Under My Bed PE L2 | Hindi -> English,अब क्या करूँ,What should i do now ?
6960,Test User 601 | Under My Bed PE L2 | Hindi -> English,मेरे पलंग के नीचे शेर है,There is lion below my bed
6959,Test User 601 | Under My Bed PE L2 | Hindi -> English,हाय,Oh
6958,Test User 601 | Under My Bed PE L2 | Hindi -> English,पानी लाने के लिए मैंने अपनी चप्पल ढूँढी,I have my shoes to bring water
6957,Test User 601 | Under My Bed PE L2 | Hindi -> English,मुझे प्यास लगी थी,I was thirsty .
6956,Test User 601 | Under My Bed PE L2 | Hindi -> English,मेरी आँख खुली,My eye open
6955,Test User 1101 | All Aboard PE L2 | Hindi -> English,मुझे पीला - पीला कुछ दिख रहा है,I can see something yellow yellow.
6954,Test User 1101 | All Aboard PE L2 | Hindi -> English,"अब मेरी बारी है , माँ ने कहा","Now its my turn , said mother ."
6953,Test User 1101 | All Aboard PE L2 | Hindi -> English,नीना ने किताब नीचे रख दी और उनकी बातें सुनने लगी,Neena kept the book down and started listening to them .
6952,Test User 1101 | All Aboard PE L2 | Hindi -> English,बाबा तालियाँ बजाते हुए बोले,Baba said clapping.
6951,Test User 1101 | All Aboard PE L2 | Hindi -> English,सही जवाब है सूटकेस,Right answer is suitcase.
6950,Test User 1101 | All Aboard PE L2 | Hindi -> English,माँ ने पूछा,Mother asked
6949,Test User 1101 | All Aboard PE L2 | Hindi -> English,सूटकेस,Suitcase
6948,Test User 1101 | All Aboard PE L2 | Hindi -> English,पहाड़ियाँ,Hillside
6947,Test User 1101 | All Aboard PE L2 | Hindi -> English,मेरे जूते,My shoes
6946,Test User 1101 | All Aboard PE L2 | Hindi -> English,"मुझे कुछ दिखाई दे रहा है जिसका रंग भूरा है , बाबा ने कहा","I can see something that is brown in colour, said baba "
6945,Test User 1101 | All Aboard PE L2 | Hindi -> English,"मेरा पसंदीदा खेल , माँ बोली","My favorite game , mother told."
6944,Test User 1101 | All Aboard PE L2 | Hindi -> English,ओह,Oh
6943,Test User 1101 | All Aboard PE L2 | Hindi -> English,बाबा ने कहना शुरू किया,Baba started saying.
6942,Test User 1101 | All Aboard PE L2 | Hindi -> English,मैं देख रहा हूँ,I 'm watching.
6941,Test User 1101 | All Aboard PE L2 | Hindi -> English,फिर बाबा मुस्कराए,Then baba smiled.
6940,Test User 1101 | All Aboard PE L2 | Hindi -> English,माँ और बाबा को कुछ समझ में नहीं आ रहा था कि वह और क्या कर सकते हैं,Ma and baba could not understand what else they could do.
6939,Test User 1101 | All Aboard PE L2 | Hindi -> English,नीना ने न में सिर हिलाते हुए कहा,Neena shook her head.
6938,Test User 1101 | All Aboard PE L2 | Hindi -> English,मैंने मना किया न,I refused na .
6937,Test User 1101 | All Aboard PE L2 | Hindi -> English,नहीं,No
6936,Test User 1101 | All Aboard PE L2 | Hindi -> English,टॉफ़ी,toffee?
6935,Test User 1101 | All Aboard PE L2 | Hindi -> English,खीरा खाएगी,Will eat cucumber ?
6934,Test User 1101 | All Aboard PE L2 | Hindi -> English,डंडी वाली आइसक्रीम चाहिए,Want icecream stick ?
6933,Test User 1101 | All Aboard PE L2 | Hindi -> English,कोन वाली आइसक्रीम खाएगी,Will you have icecream cone ?
6932,Test User 1101 | All Aboard PE L2 | Hindi -> English,कप वाली आइसक्रीम लेगी,Want Ice cream cup ?
6931,Test User 1101 | All Aboard PE L2 | Hindi -> English,रेलगाड़ी में माँ और बाबा ने उसे मनाने की बहुत कोशिश की,"In the train, ma and baba tried hard to make her understand. "
6930,Test User 1101 | All Aboard PE L2 | Hindi -> English,लेकिन नीना कुछ भी सुनने को तैयार ही नहीं है,But Neena is not ready to hear anything .
6929,Test User 1101 | All Aboard PE L2 | Hindi -> English,तुम्हें नये साथी - सहेली मिल जाएंगे और नया पुचकेवाला भी मिल जायेगा,You will find new friends and a new puchkawala too.
6928,Test User 1101 | All Aboard PE L2 | Hindi -> English,"परेशान मत हो , नीना , बाबा बोले","""don 't worry , Neena"", baba said ."
6927,Test User 1101 | All Aboard PE L2 | Hindi -> English,"बाबा , आप कोलकाता में ही कोई दूसरी नौकरी क्यों नहीं ढूँढ लेते","Baba , why don 't you find another job in kolkata itself ?"
6926,Test User 1101 | All Aboard PE L2 | Hindi -> English,यहाँ जैसे बढ़िया पुचके मुझे कहाँ मिलेंगे,Where can I find good puchkas like here ?
6925,Test User 1101 | All Aboard PE L2 | Hindi -> English,मेरे सारे दोस्तों - सहेलियों को मेरी याद ज़रूर आयेगी,All my friends will definitely  remember me.
6924,Test User 1101 | All Aboard PE L2 | Hindi -> English,नीना ने पूछा,Neena asked.
6923,Test User 1101 | All Aboard PE L2 | Hindi -> English,क्या हमें सचमुच यहाँ से जाना ही पड़ेगा,Do we really have to go from here.
6922,Test User 1101 | All Aboard PE L2 | Hindi -> English,"उसका परिवार कोलकता से दिल्ली जा रहा है , क्योंकि उन्हें अब वहीं रहना है","Her family is moving from Kolkata to Delhi , because they have to stay there now ."
6921,Test User 1101 | All Aboard PE L2 | Hindi -> English,लेकिन वह ज़रा भी ख़ुश नहीं है,But she is not at all happy.
6920,Test User 1101 | All Aboard PE L2 | Hindi -> English,नीना पहली बार रेल से सफ़र करने जा रही है, Neena is going to travel by train for the first time.
6919,Test User 601 | Didi and Children | Hindi -> English,एक बड़े शहर के किनारे कुछ बच्चे रहते थे,There were some children who lived on the edge of the city
6918,Test User 601 | Didi and Children | Hindi -> English,उनके घर के नज़दीक एक बड़ा मैदान था,there was a field near his house 
6917,Test User 601 | Didi and Children | Hindi -> English,मैदान अजीब क़िस्म का था,The field was strange 
6916,Test User 601 | Didi and Children | Hindi -> English,"वहाँ ना पेड़ थे , ना पौधे , बस कचरा ही कचरा था","There was not a murmur , no plant , just waste waste "
6915,Test User 601 | Didi and Children | Hindi -> English,पूरे शहर की फेंकी हुई चीज़ें और गन्दगी से भरा हुआ रहता था,It was filled with a large number of wastes
6914,Test User 601 | Didi and Children | Hindi -> English,वे बच्चे स्कूल नहीं जाते थे,They didn 't go to school 
6913,Test User 601 | Didi and Children | Hindi -> English,पूरा दिन मैदान में घूमते थे,On the whole day they walked in the field 
6912,Test User 601 | Didi and Children | Hindi -> English,प्लास्टिक की बोतलें खोजते थे,They were looking for a plastic murmur 
6911,Test User 601 | Didi and Children | Hindi -> English,कपडे के टुकड़े निकालते थे,They were removing cloth pieces
6910,Test User 601 | Didi and Children | Hindi -> English,कचरे के बारे में वे बहुत कुछ जानते थे,They knew very much about waste 
6909,Test User 601 | Didi and Children | Hindi -> English,एक दिन दीदी कचरे के मैदान में आई,One day didi came into the waste field 
6908,Test User 601 | Didi and Children | Hindi -> English,गले में लाल दुपट्टा ओढ़े हुए थी,She was having red - coloured garment onto the neck
6907,Test User 601 | Didi and Children | Hindi -> English,घूमते फिरते बच्चों की तरफ ताकते हुए वह एक जगह पर बैठ गई,She sat in a place like the wandering children
6906,Test User 601 | Didi and Children | Hindi -> English,अपने थैले से कुछ निकाल कर देखने लगी,She started to look out of his bag 
6905,Test User 601 | Didi and Children | Hindi -> English,पहले बच्चे दूर से घूर रहे थे,First kids were staring  the distance
6904,Test User 601 | Didi and Children | Hindi -> English,फिर थोड़ा करीब आ कर देखने लगे,And then he began to look at him 
6903,Test User 601 | Didi and Children | Hindi -> English,दीदी के पास खूब सारी किताबें थीं,Didi had lots of books 
6902,Test User 601 | Didi and Children | Hindi -> English,"मोटी , पतली , रंग बिरंगी , कहानियों से भरी हुई किताबें","books filled with thick, thin and colourful stories"
6901,Test User 601 | Didi and Children | Hindi -> English,बच्चे और पास पास आते गए,the children came nearby
6900,Test User 701 | My Best Friend PE L1 | Hindi -> English,मेरी सहेली,My friend
6899,Test User 701 | My Best Friend PE L1 | Hindi -> English,मेरी एक सहेली है,I have a friend
6898,Test User 701 | My Best Friend PE L1 | Hindi -> English,वह मेरे ही घर में रहती है,She lives in my house
6897,Test User 701 | My Best Friend PE L1 | Hindi -> English,"जब मैं खुश होती हूँ , वह भी खुश होती है","When i am happy , she is also happy"
6896,Test User 701 | My Best Friend PE L1 | Hindi -> English,"जब मैं रोती हूँ , वह भी रोती है","When i cry , she cry too"
6895,Test User 701 | My Best Friend PE L1 | Hindi -> English,मगर उसकी आवाज़ नहीं आती,But she is not responded
6894,Test User 701 | My Best Friend PE L1 | Hindi -> English,मेरी सहेली मेरे शीशे में बन्द है,My friend is locked in my mirror
6893,Test User 701 | My Best Friend PE L1 | Hindi -> English,बाहर आओ,Come out
6892,Test User 701 | My Best Friend PE L1 | Hindi -> English, मैं कहती रहती हूँ,I keep saying
6891,Test User 701 | My Best Friend PE L1 | Hindi -> English,हम खेलेंगे,we will play
6890,Test User 701 | My Best Friend PE L1 | Hindi -> English, मगर वह नहीं आती,But she does not come
6889,Test User 701 | My Best Friend PE L1 | Hindi -> English,रूठकर मैं सो जाती हूँ,i offend and sleep
6888,Test User 701 | My Best Friend PE L1 | Hindi -> English,तब वह शीशे से बाहर आती है - मेरे सपनों में,Then she comes out of the mirror - in my dreams
6887,Test User 701 | My Best Friend PE L1 | Hindi -> English,और हम खूब मस्ती करते हैं,And we have a lot of fun
6886,Test User 701 | My Best Friend PE L1 | Hindi -> English,"हम खेलते हैं , हम भागते हैं और शोर मचाते हैं","We play , we run and make noise"
6885,Test User 701 | My Best Friend PE L1 | Hindi -> English,"जब मैं उससे बातें करती हूँ , वह भी मुझसे बातें करती है","When i talk to her, she also talks me ."
6884,Test User 701 | My Best Friend PE L1 | Hindi -> English,सवेरे - सवेरे मेरी सहेली फ़िर शीशे में छुप जाती है,In early morning my friend are hiding in a mirror
6883,Test User 701 | My Best Friend PE L1 | Hindi -> English,अब मैं नहीं रूठती,Now i don't get offence
6882,Test User 701 | My Best Friend PE L1 | Hindi -> English,मैं जानती हूँ हम दोनों फ़िर सपने में मज़े करेंगे,I know we both will have fun again in dream
6881,Test User 601 | My Home PE L1 | Hindi -> English,यह मेरा घर है,This is my house .
6880,Test User 601 | My Home PE L1 | Hindi -> English,मैं यहाँ अपने पूरे परिवार के साथ रहती हूँ,I live here with my entire family 
6879,Test User 601 | My Home PE L1 | Hindi -> English,हम अपने जूते और चप्पल यहाँ उतारते हैं,We put our shoes and slippers here
6878,Test User 601 | My Home PE L1 | Hindi -> English,यहाँ हम अपने हाथ - मुँह धोते हैं,We wash our hands here
6877,Test User 601 | My Home PE L1 | Hindi -> English,मैं अपने कपड़े खूँटी पर टाँगती हूँ,i keep my clothes on the hanger
6876,Test User 601 | My Home PE L1 | Hindi -> English,मेरे दादा जी अपनी छड़ी कोने में रखते हैं,My grandfather places his stick in the corner
6875,Test User 601 | My Home PE L1 | Hindi -> English,हम अपनी चटाइयाँ भी वहीं रखते हैं,We also place our mats there
6874,Test User 601 | My Home PE L1 | Hindi -> English,मेरे पिता जी अपनी मोटरसाइकिल बाहर रखते हैं,My father keeps out his motorcycle
6873,Test User 601 | My Home PE L1 | Hindi -> English,लेकिन उनका हेल्मेट अलमारी के ऊपर रहता है,But the helmet is kept above the wardrobe
6872,Test User 601 | My Home PE L1 | Hindi -> English,मेरी माँ और दादी अपनी साड़ियाँ बक्से में रखती हैं,My mother and grandmother keep the sarees in the box
6871,Test User 601 | My Home PE L1 | Hindi -> English,स्वादिष्ट खाना रसोईघर में पकता है,delicious food is prepared in the kitchen
6870,Test User 601 | My Home PE L1 | Hindi -> English,जब ठंड पड़ती है तो हम रज़ाइयाँ निकाल लेते हैं,"When it is cold , we take the blankets"
6869,Test User 601 | My Home PE L1 | Hindi -> English,जब गर्मी पड़ती है तो हम एक पंखा चला लेते हैं,"When there is heat , we take a fan ."
6868,Test User 601 | My Home PE L1 | Hindi -> English,जब हमारे यहाँ ख़ास मेहमान आते हैं तो हम कुर्सियाँ निकालते हैं,"When special guests come to our house, we place chairs"
6867,Test User 601 | My Home PE L1 | Hindi -> English,"तुम मेरे घर ज़रूर आना , मुझसे मिलने","You come to my home, to meet me"
6866,Test User 601 | My Home PE L1 | Hindi -> English,जल्दी आना,Come soon
6865,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मैं,i
6864,Test User 601 | A Helping Hand BL L4 | Hindi -> English,फिर मिलेंगे,let's meet again
6863,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"इसके अलावा , खाने की छुट्टी के दौरान जो हुआ वह मुझसे छुपा नहीं था","apart from this, whatever happened during lunchtime, is not hidden from me"
6862,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मुझे बात समझने में कुछ समय लगा,it took me some time to understand it 
6861,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मैं समझा कि यह किसी किस्म का खिलौना हाथ होगा,i understood that it is some kind of toy's hand
6860,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"वह अजीब लग रहा था , जैसे तुम्हारे हाथ पर प्लास्टिक की परत चढ़ी हो","it looked different, as if some plastic material is coated on your hand"
6859,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"फिर , जब मैं और नजदीक आया , तब देखा कि कुछ है जो ठीक सा नहीं है","when i came much closer, i saw that something is not right"
6858,Test User 601 | A Helping Hand BL L4 | Hindi -> English,पहले - पहल मुझे समझ में नहीं आया कि इसकी वजह क्या है,firstly i didn't understand the reason for this
6857,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"हाँ , मैंने पहले दिन ही , जब तुम कक्षा में आई थीं , गौर किया था कि तुम एक ही हाथ से सारे काम करती हो और तुम्हारा बायाँ हाथ कभी हिलता भी नहीं","yes, on the first day itself, when you came in the classroom, i noticed that you do all the works with one hand only and your left hand doesn't move at all"
6856,Test User 601 | A Helping Hand BL L4 | Hindi -> English,सच कहूँ तो ख़ुद मैं भी यह बात जानना चाहता हूँ और मेरे मन में भी वही सवाल हैं जो लोग तुम्हारे बारे में मुझसे पूछते हैं,i want to know this myself too and I also have the same questions that people ask me about you
6855,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मुझे कैसे पता हो सकता है कि तुम्हारे पास वह चीज क्यों है और वह कैसे काम करती है,how can i know that why the thing is with you and how it works
6854,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मुझसे पूछने का क्या मतलब,why they are asking me
6853,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"मैं हैलो , मैं सबसे कहता हूँ कि वे जो कुछ भी जानना चाहते हैं ख़ुद तुमसे ही पूछ लें","Hello, i wanted to say that they may ask only you whatever they wanted to know"
6852,Test User 601 | A Helping Hand BL L4 | Hindi -> English,यह सब तुम्हारी ही वजह से हुआ,it's all because of you
6851,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मेरी कमीज़ फट गई और माँ ने मुझे डाँटा,my shirt torn and Mom scolded me
6850,Test User 601 | A Helping Hand BL L4 | Hindi -> English,उसे लाने के लिए मुझे घिसटते हुए ढलान पर जाना पड़ा,i drag down the slope to get it
6849,Test User 601 | A Helping Hand BL L4 | Hindi -> English,बाद में उन्होंने उसे सड़क किनारे झाड़ियों में फेंक दिया,"later, they threw it in the roadside bushes "
6848,Test User 601 | A Helping Hand BL L4 | Hindi -> English,उन्होंने मेरा बस्ता छीन लिया और वापस नहीं दे रहे थे,they snatched my bag and were not returning it
6847,Test User 601 | A Helping Hand BL L4 | Hindi -> English,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे,you might have understood what they were trying to know
6846,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"गौरव , अली और सातवीं कक्षा के उनके दो और दोस्त स्कूल की छुट्टी के बाद मेरे पीछे पड़ गए","Gaurav, Ali and his two friends from seventh standard followed me after completion of school"
6845,Test User 601 | A Helping Hand BL L4 | Hindi -> English,जानती हो कल क्या हुआ,do you know what had happened yesterday
6844,Test User 601 | A Helping Hand BL L4 | Hindi -> English,तुमने अपनी पढ़ाई उसी स्कूल में जारी क्यों नहीं रखी जहाँ तुम पहले पढ़ती थीं,why didn't you continue in the school which you were studying earlier
6843,Test User 601 | A Helping Hand BL L4 | Hindi -> English,तुम हमारे स्कूल में क्यों आइं,why did you come in our school
6842,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"वे मुझे भी घूरते हैं क्योंकि मुझे तुम्हारे साथ रहना होता है , तुम्हारा ध्यान रखने के लिए","they stare me also because i stay with you, to look after you"
6841,Test User 601 | A Helping Hand BL L4 | Hindi -> English,लेकिन मैं तो देखता हूँ कि सभी तुम्हें घूरते हैं,but i observe that all people stare you
6840,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"तुम्हारा , मैं कहो कैसी हो , माँ कहती है कि लोगों को घूरना अच्छी बात नहीं है","yours, how are you, Mom said that staring people is not good"
6839,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"देखो न , तुम्हारी वजह से मुझे अपने दोस्तों से झूठ बोलना पड़ा","see, i lied to my friends because of you"
6838,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मुझे अच्छी तरह पता था कि वे किस के बारे में पूछ रहे हैं,i know that what they are asking about
6837,Test User 601 | A Helping Hand BL L4 | Hindi -> English,लेकिन यह बात सच नहीं थी,but it's not true
6836,Test User 601 | A Helping Hand BL L4 | Hindi -> English,मैंने उनसे कहा कि पता नहीं तुम लोग किस चीज़ के बारे में बात कर रहे हो,i told them that i don't know what you people are talking about
6835,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"मैंने बात टालने की कोशिश की , लेकिन मुझे तो मालूम था कि मुझे क्या काम सौंपा गया है","i tried to ignore, but i know that what work has been allotted to me"
6834,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"स्कूल से घर लौटते हुए अली , गौरव , सुमी और रानी , मुझसे बार - बार मेरी इस नई ज़िम्मेदारी के बारे में पूछते रहे","while returning from school, Ali, Gaurav, Sumi and Rani were continuously asking me about my new responsibility "
6833,Test User 601 | A Helping Hand BL L4 | Hindi -> English,लेकिन उन्होंने मुझे इस बारे में और कुछ नहीं बताया था,but she didn't say much about this to me
6832,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"मैडम ने कहा था कि मुझे तुम्हारी मदद करनी है और तुम्हें यह दिखाना है कि स्कूल में कौन सी जगह कहाँ है , क्योंकि तुम स्कूल में नई आई हो","madam said that i should help you and show you the places in school, because you are new to the school"
6831,Test User 601 | A Helping Hand BL L4 | Hindi -> English,और यूँ भी तुम यह पत्र कभी नहीं देख पाओगी,and you won't be able to see this letter
6830,Test User 601 | A Helping Hand BL L4 | Hindi -> English,"जो भी हो , तुम जानती ही हो कि तुम कौन हो","whatever it is, you know who you are"
6829,Test User 601 | A Helping Hand BL L4 | Hindi -> English,प्रिय,dear
6828,Test User 601 | A Helping Hand BL L4 | Hindi -> English,थोड़ी सी मदद,a little help
6827,Test User 701 | Jungle Brew BL L4 | Hindi -> English,तुम इतने परेशान क्यों हो,Why are you so upset
6826,Test User 701 | Jungle Brew BL L4 | Hindi -> English,"मैं तो बहुत डर रही थी , क्या हुआ","I was so afraid, what happened"
6825,Test User 701 | Jungle Brew BL L4 | Hindi -> English, तुम कहाँ थे तोताराम,where were you Totaram
6824,Test User 701 | Jungle Brew BL L4 | Hindi -> English,तोताराम ही था,there was Totaram
6823,Test User 701 | Jungle Brew BL L4 | Hindi -> English, वह कूद कर बाहर दौड़ी,she waked up and run out
6822,Test User 701 | Jungle Brew BL L4 | Hindi -> English,जागो,wake up
6821,Test User 701 | Jungle Brew BL L4 | Hindi -> English, जागो बुलबुली,wake up bulbully
6820,Test User 701 | Jungle Brew BL L4 | Hindi -> English,"फिर एक सुबह सूरज उगने से भी पहले , भोर के समय उसको किसी पंछी की परेशान आवाज़ सुनाई दी","Then one morning, before the sun rose, he heard the disturbing sound of a bird"
6819,Test User 701 | Jungle Brew BL L4 | Hindi -> English, लेकिन कोई जवाब न आता,but there is no reply
6818,Test User 701 | Jungle Brew BL L4 | Hindi -> English,बोलो न,tell me
6817,Test User 701 | Jungle Brew BL L4 | Hindi -> English,"पाठशाला की छुट्टी के बाद बुलबुली तोताराम को पुकारती जंगल में घूमती , तुम कहाँ हो तोताराम","After school, bulbully walked in the forest calling Totaram, ""Where are you Totaram"
6816,Test User 701 | Jungle Brew BL L4 | Hindi -> English,"फिर कई दिन बीत गए तोताराम नहीं आया , बुलबुली परेशान होने लगी","Then many days passed but Totaram did not come, the bulbully started to bother"
6815,Test User 701 | Jungle Brew BL L4 | Hindi -> English,आज तोताराम कहाँ है,where is Totaram today
6814,Test User 701 | Jungle Brew BL L4 | Hindi -> English,उसकी आँखें तोताराम को ढूँढ रही थीं जो रोज़ ही उससे मिलने आता था,Her eyes were looking for Totaram who used to visit him everyday.
6813,Test User 701 | Jungle Brew BL L4 | Hindi -> English,उस दिन बुलबुली का मन पढ़ने में नहीं लग रहा था,that day bulbully is not interested in study
6812,Test User 701 | Jungle Brew BL L4 | Hindi -> English,जब कभी बारिश होती तो पाठशाला में छुट्टी हो जाती,"Whenever it rains, then there is the holiday in the school"
