id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
10597,Test User 301 | Didi and Children | Hindi -> English,पहले बच्चे दूर से घूर रहे थे,Initially the children were staring from a distance.
10596,Test User 301 | Didi and Children | Hindi -> English,फिर थोड़ा करीब आ कर देखने लगे,Then they came little more close to see.
10595,Test User 301 | Didi and Children | Hindi -> English,दीदी के पास खूब सारी किताबें थीं,Didi had lots of books.
10594,Test User 301 | Didi and Children | Hindi -> English,"मोटी , पतली , रंग बिरंगी , कहानियों से भरी हुई किताबें","Thick, thin, and colourful books full of stories."
10593,Test User 301 | Didi and Children | Hindi -> English,बच्चे और पास पास आते गए,The children more and more close
10592,Test User 601 | Jungle Brew MT L4 | Hindi -> English,मसाला चाय,spicy tea
10591,Test User 601 | Jungle Brew MT L4 | Hindi -> English,दक्षिणी भारत में एक छोटे से पहाड़ी खेड़े में बुलबुली नाम की एक छोटी सी लड़की रहती थी,"in south India, there was a girl by name Bulbuli living in mountain village"
10590,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"वह अपनी माँ के साथ ऊँचे , हरे पेड़ों से घिरी एक झोंपड़ी में रहती थी",she used to live with her mother in a palanquin surrounded by huge green trees
10589,Test User 601 | Jungle Brew MT L4 | Hindi -> English,इतने ऊँचे और हरे - भरे पेड़ किसी ने कभी न देखे होंगे,no one have ever seen such huge green trees
10588,Test User 601 | Jungle Brew MT L4 | Hindi -> English,कोहरे वाले दिन पौधों और पेड़ों की पत्तियों से ओस की नन्ही - नन्ही बूदें टपकतीं तो लगता परीलोक में बारिश हो रही है,"on the day of fog, the little drops of dew came through the plants and trees and felt like raining in the faerie"
10587,Test User 601 | Jungle Brew MT L4 | Hindi -> English,बुलबुली अपने नाम की तरह ही हँसमुख थी,Bulbuli was cheerful as her name indicates
10586,Test User 601 | Jungle Brew MT L4 | Hindi -> English,वह अपने साथियों के साथ गाँव के आस - पास के जंगल के ओरछोर तक कूदती फिरती,she used to wander the forests of surrounding villages with her friends
10585,Test User 601 | Jungle Brew MT L4 | Hindi -> English,सुबह तरह - तरह की सुगन्धों से भरी हवा में गहरी साँसें लेना उसको बहुत अच्छा लगता था,he used to like the early morning air which had different kinds of fragrances by taking deep breath
10584,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"कभी हवा में मीठी - मीठी भीनी - भीनी खुशबू होती थी , कभी तेज़ ओर तीखी गंध","sometimes the air had a pleasant fragrance, sometimes fast and spicy smell"
10583,Test User 601 | Jungle Brew MT L4 | Hindi -> English,रोज सुबह तोताराम बुलबुली की झोंपड़ी के सामने के ऊँचे पेड़ पर बैठकर उसे जंगल के हालचाल बताता,"daily in the morning, Totaram sat on high tree in front of palanquin of Bulbuli and say her about the forest climate"
10582,Test User 601 | Jungle Brew MT L4 | Hindi -> English,वह उसको देश - विदेश के लोगों की बातें बताता,he used to say about the foreign people to her
10581,Test User 601 | Jungle Brew MT L4 | Hindi -> English,बुलबुली को तोताराम की कहानियाँ अच्छी लगती थीं,Bulbuli liked the stories of Totaram
10580,Test User 601 | Jungle Brew MT L4 | Hindi -> English,तोताराम की बातें सुन कर उसका दिल बल्लियों उछलता और उसका मन होता कि मैं भी दूर देश जाऊँ वहाँ के नदियाँ - पहाड़ - जंगल देखूँ,"by hearing Totaram's words, her heart felt happy and thought that she also go to foreign country and see the rivers-mountains-forests"
10579,Test User 601 | Jungle Brew MT L4 | Hindi -> English,लेकिन फिर वह ठंडी साँस लेकर रह जाती - उसने तो बावली घाटी भी नहीं देखी थी,"But she had to stay with cold breath , she never saw Bavli ghat"
10578,Test User 601 | Jungle Brew MT L4 | Hindi -> English,गाँव के लोग अक्सर बावली घाटी की बातें करते,villagers often used to talk about Bavli ghat
10577,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"वहाँ गया कोई नहीं था , सबने उसके बारे में सुना ही सुना था","no one went there, all heard about it"
10576,Test User 601 | Jungle Brew MT L4 | Hindi -> English,लोगों की बातों से लगता था कि बावली घाटी कोई कमाल की जगह है,Bavli ghat is a wonderful place
10575,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"बुलबुली सोचती कि अगर मैं कभी बावली घाटी गई तो लौट कर सबको वहाँ के बारे में बताऊँगी , फिर वह लोगों के लिए अनजानी जगह नहीं रह जायेगी","Bulbuli thought that if she went to Bavli ghat, she would say all about the place, then it be unique place for other people"
10574,Test User 601 | Jungle Brew MT L4 | Hindi -> English,एक दिन नींद से जागते ही बुलबुली को तोताराम की याद आई,"One day, during the sleep, Bulbuli remembered Totaram"
10573,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"मुर्गियों को दाना डालते , उनके अण्डे जमा करते , गायों को चारा देते , उन्हें दुहते , वह तोताराम की सीटी का ही इन्तज़ार करती रही","Feeding the hens , depositing their eggs,  feeding cows, milking, she was waiting for the whistle of Totaram"
10572,Test User 601 | Jungle Brew MT L4 | Hindi -> English,आखिर पाठशाला का समय हो गया और वह पाठशाला चली गई,At last the school time came and she went to school
10571,Test User 601 | Jungle Brew MT L4 | Hindi -> English,उसकी पाठशाला बरगद के एक घने पेड़ की नीचे लगती थी,her school was under the dense Banyan tree
10570,Test User 601 | Jungle Brew MT L4 | Hindi -> English,जब कभी बारिश होती तो पाठशाला में छुट्टी हो जाती,"When there was rain , there was a holiday in the school "
10569,Test User 601 | Jungle Brew MT L4 | Hindi -> English,उस दिन बुलबुली का मन पढ़ने में नहीं लग रहा था,"On that day , her concentration was not there in the studies"
10568,Test User 601 | Jungle Brew MT L4 | Hindi -> English,उसकी आँखें तोताराम को ढूँढ रही थीं जो रोज़ ही उससे मिलने आता था,"her eyes were looking for  Totaram, who used to meet her daily"
10567,Test User 601 | Jungle Brew MT L4 | Hindi -> English,आज तोताराम कहाँ है,today where is Totaram
10566,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"फिर कई दिन बीत गए तोताराम नहीं आया , बुलबुली परेशान होने लगी","days passed on, Totaram didn't come, Bulbuli became upset"
10565,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"पाठशाला की छुट्टी के बाद बुलबुली तोताराम को पुकारती जंगल में घूमती , तुम कहाँ हो तोताराम","After the school holiday , Bulbuli went into the forest in search of Totaram, ""where are you Totaram"
10564,Test User 601 | Jungle Brew MT L4 | Hindi -> English,बोलो न,speak
10563,Test User 601 | Jungle Brew MT L4 | Hindi -> English, लेकिन कोई जवाब न आता,"""there was no answer"
10562,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"फिर एक सुबह सूरज उगने से भी पहले , भोर के समय उसको किसी पंछी की परेशान आवाज़ सुनाई दी","then before the sunrise, at the time of dawn, she heard the disturbing noise of a bird"
10561,Test User 601 | Jungle Brew MT L4 | Hindi -> English, जागो बुलबुली,wake up Bulbuli
10560,Test User 601 | Jungle Brew MT L4 | Hindi -> English,जागो,wake up
10559,Test User 601 | Jungle Brew MT L4 | Hindi -> English, वह कूद कर बाहर दौड़ी,He jumped out 
10558,Test User 601 | Jungle Brew MT L4 | Hindi -> English,तोताराम ही था,Totaram was there
10557,Test User 601 | Jungle Brew MT L4 | Hindi -> English, तुम कहाँ थे तोताराम,Where you were Totaram
10556,Test User 601 | Jungle Brew MT L4 | Hindi -> English,"मैं तो बहुत डर रही थी , क्या हुआ","I was scared , what happened  "
10555,Test User 601 | Jungle Brew MT L4 | Hindi -> English,तुम इतने परेशान क्यों हो,Why are you so upset ? 
10554,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,हमें तो कोई दिक्कत नहीं है,We don 't have any problem 
10553,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,पहाड़ी बकरी उना साकूलैंड में रहती थी,The hill goat Una used to stay in Sakuland
10552,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,साकूलैंड एक अनोखा देश था,Sakuland is a unique country . 
10551,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"वह समुद्रतट से जँगलों तक , घाटियों से पहाड़ों तक फैला था","it was spread from seashore to the forests, and from the valleys to the mountains"
10550,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,सब जीवों को अपना देश साकूलैंड प्यारा लगता था,All creatures loved their country Sakuland.
10549,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"वहाँ खरगोशों और हिरनों के लिए घास थी , चिड़ियों और भालुओं के नाश्ते के लिए कीड़े - मकोड़े थे , और मगरमच्छों और जँगली बिल्लियों के लिए मछलियाँ थीं","There was grass for rabbits and deer, worms and flies breakfast for birds and bear, and there were fishes for crocodiles and wild cats"
10548,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"और सभी के पीने के लिए साफ , ठण्डा पानी भी था",and there was cool drinking water for everyone
10547,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"उना बाकी जीवों से काफ़ी ऊपर , एक पहाड़ की चोटी पर रहती थी","Una was on the mountain peak, which is high from the rest of the animals"
10546,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,पथरीली पहाड़ी पगडंडियों पर ऊपर चढ़ना - उतरना काफ़ी कठिन काम था और इसमें समय भी बहुत लगता था,It was a difficult task to climb over the hill and it takes a lot of time
10545,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,उना बाकी जानवरों के साथ कम ही समय बिताती थी और उसे अकेले रहने की आदत पड़ गई थी,Una spent a short time with the rest of the animals and she had the habit of living alone .
10544,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"बल्कि उसे अकेले रहना ही अच्छा लगता था - अकेले रहते हुए वह जो चाहे , जब चाहे , कर सकती थी",she like to live alone - she could do anything she want
10543,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,कभी - कभी उना को लगता था कि बाकी जानवर ज़रा बेवकूफ से हैं,"Sometimes , Una thought that the rest of the animals are fool."
10542,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,उन सब को सब कुछ साथ में ही क्यों करना होता है,Why all of them have to do together all the things.
10541,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,क्या वह अकेले धारा तक पानी पीने भी नहीं जा सकते,Can't they go near the stream alone to drink water.
10540,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"मैं तो जाती हूँ , उना सोचती","I'm going, Una thought"
10539,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,सभी जीवों के काम करने के अपने ही मनपसन्द तरीके थे,All animals were having their desired way of working . 
10538,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,लेकिन उना को लगता था कि मेरा ही तरीका सबसे अच्छा है,But Una thought that my way is the best 
10537,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"धीरे - धीरे , साकूलैंड की जलवायु बदलने लगी","Slowly , the climate of Sakuland began to change . "
10536,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,लेकिन जीवों ने इस ओर ध्यान ही नहीं दिया,but the other beings doesn't notice this . 
10535,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"एक दिन , व्हेलों ने , जो कि साल का ज़्यादातर समय साकूलैंड के समुद्र में बिताती थीं , ऐलान किया कि वे कहीं और रहने जा रही हैं","One day , the whales, which were spending much time in the sea of Sakuland, announced that they are moving to a new place"
10534,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,क्यो,Why 
10533,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,कछुओं ने पूछा, the turtles asked
10532,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,अपने यहाँ तो बहुत अच्छा लगता है,here we feel good
10531,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"हमारे लिए पानी कुछ ज़्यादा ही गरम हो गया है , व्हेलों ने कहा","For us , the water has been hot , the whales said"
10530,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,हमें उत्तर की तरफ और आगे जाना होगा जहाँ मौसम ठण्डा रहता है,"We have to go towards the north , where weather is cold . "
10529,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,व्हेलें ठण्डे पानी में रहना पसंद करती हैं और साकूलैंड का पानी उनके लिए ज्यादा ही गर्म हो गया था,the whales prefer to live in the cool water and the water of Sakuland was very hot for them
10528,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,कछुओं को व्हेलों के सुरीले गीतों की कमी खलेगी,the turtles will miss the melodious songs of the whales.
10527,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,लेकिन उन्होंने इसके बारे में ज़्यादा सोच - विचार नहीं किया,But they didn 't think more about it . 
10526,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"कम से कम हमें तो कोई दिक्कत नहीं है , कछुओं ने सोचा","At least we don 't have any problem , the turtles thought "
10525,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"उँह , बेकार के नखरे दिखा रही हैं , उना ने मन ही मन सोचा","Ooh, she is showing some stupid tantrums,Una thought in her mind "
10524,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"बहुत ज़्यादा गर्मी हो या ठण्ड , मुझे कोई फर्क नहीं पड़ता","Too much heat or cold , i don 't matter "
10523,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,व्हेलों को मेरे जैसा बनने की कोशिश करनी चाहिए,the whales should try to become like me
10522,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,सभी जीव जल्दी ही व्हेलों को भूल गए,All creatures soon forgot the whales
10521,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"लेकिन फिर एक दिन , कछुए भी अपना घर - बार छोड़ कर जाने लगे","But one day , the turtles also started to go away from their homes"
10520,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,क्यों तुम लोग तो यहाँ खुश ही थे न,"you people were happy here, right?"
10519,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"यहाँ हमारे लिए बहुत थोड़ी रेत बची है , कछुओं ने कहा","Here we have a very little sand , said turtles"
10518,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,कछुए रेतीले समुद्री तटों पर अण्डे देते हैं,Turtles lay eggs on sea beaches . 
10517,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,रेत भला कहाँ चली गई,where did the sand go away ? 
10516,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,जँगली बिल्लियों ने पूछा,the wild cats asked
10515,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"क्या पता , हम तो बस इतना जानते हैं कि पहले रेत बड़ी चट्टान तक हुआ करती थी , बड़े , बुज़ुर्ग कछुए ने कहा","who knows,  we just know that at first the sand was upto the big rock, the elder tortoise said"
10514,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,लेकिन बड़ी चट्टान अब ज़्यादा बड़ी नहीं लगती - पानी बढ़ने से उसका काफ़ी बड़ा हिस्सा अब डूब चूका है,"But the big rock now does not seem to be a big one, and a lot of water drowned the major portion of it"
10513,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,बेचारे कछुओं के साथ बहुत बुरा हुआ,The poor turtles were treated badly
10512,Test User 601 | At Least I'm Ok MT L3 | Hindi -> English,"खैर , हमें तो कोई दिक्कत नहीं है , जँगली बिल्लियों ने सोचा","Well , we don 't have any problem , the wild cats thought"
10511,Test User 301 | My Home PE L1 | Hindi -> English,यह मेरा घर है,This is my home.
10510,Test User 301 | My Home PE L1 | Hindi -> English,मैं यहाँ अपने पूरे परिवार के साथ रहती हूँ,I live with my entire family here.
10509,Test User 301 | My Home PE L1 | Hindi -> English,हम अपने जूते और चप्पल यहाँ उतारते हैं,"We take off and keep our shoes and slippers, here."
10508,Test User 301 | My Home PE L1 | Hindi -> English,यहाँ हम अपने हाथ - मुँह धोते हैं,We wash our hands and face here.
10507,Test User 301 | My Home PE L1 | Hindi -> English,मैं अपने कपड़े खूँटी पर टाँगती हूँ,I hang my clothes on the peg.
10506,Test User 301 | My Home PE L1 | Hindi -> English,मेरे दादा जी अपनी छड़ी कोने में रखते हैं,My grandfather keeps his watch in a corner.
10505,Test User 301 | My Home PE L1 | Hindi -> English,हम अपनी चटाइयाँ भी वहीं रखते हैं,We also keep our mats there.
10504,Test User 301 | My Home PE L1 | Hindi -> English,मेरे पिता जी अपनी मोटरसाइकिल बाहर रखते हैं,My father keep his motorbike outside.
10503,Test User 301 | My Home PE L1 | Hindi -> English,लेकिन उनका हेल्मेट अलमारी के ऊपर रहता है,But their helmet is kept over the almirah.
10502,Test User 301 | My Home PE L1 | Hindi -> English,मेरी माँ और दादी अपनी साड़ियाँ बक्से में रखती हैं,My mother and grandmother keeps their sarees in a trunk.
10501,Test User 301 | My Home PE L1 | Hindi -> English,स्वादिष्ट खाना रसोईघर में पकता है,The delicious food is cooked in the kitchen.
10500,Test User 301 | My Home PE L1 | Hindi -> English,जब ठंड पड़ती है तो हम रज़ाइयाँ निकाल लेते हैं,"When it's winter, we take out the quilts."
10499,Test User 301 | My Home PE L1 | Hindi -> English,जब गर्मी पड़ती है तो हम एक पंखा चला लेते हैं,"When it's summer, we switch on a fan."
10498,Test User 301 | My Home PE L1 | Hindi -> English,जब हमारे यहाँ ख़ास मेहमान आते हैं तो हम कुर्सियाँ निकालते हैं,"When special guests come to our house, we take out the chairs."
10497,Test User 301 | My Home PE L1 | Hindi -> English,"तुम मेरे घर ज़रूर आना , मुझसे मिलने","You, please, come to my house to meet me."
10496,Test User 301 | My Home PE L1 | Hindi -> English,जल्दी आना,Please come early
10495,Test User 301 | A Helping Hand BL L4 | Hindi -> English,थोड़ी सी मदद,A little help
10494,Test User 301 | A Helping Hand BL L4 | Hindi -> English,प्रिय,Dearest
10493,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"जो भी हो , तुम जानती ही हो कि तुम कौन हो","Whatever it may be, you know who you are."
10492,Test User 301 | A Helping Hand BL L4 | Hindi -> English,और यूँ भी तुम यह पत्र कभी नहीं देख पाओगी,"Anyways, you won't be vale to see this letter, ever."
10491,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"मैडम ने कहा था कि मुझे तुम्हारी मदद करनी है और तुम्हें यह दिखाना है कि स्कूल में कौन सी जगह कहाँ है , क्योंकि तुम स्कूल में नई आई हो",Mam said that I need to help you and show you which place is where because you are new in the school.
10490,Test User 301 | A Helping Hand BL L4 | Hindi -> English,लेकिन उन्होंने मुझे इस बारे में और कुछ नहीं बताया था,But they hadn't told me any more about this.
10489,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"स्कूल से घर लौटते हुए अली , गौरव , सुमी और रानी , मुझसे बार - बार मेरी इस नई ज़िम्मेदारी के बारे में पूछते रहे","On our way home from school, Ali, Gaurav, Sumi and Rani kept asking me about this new responsibility of mine, again and again."
10488,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"मैंने बात टालने की कोशिश की , लेकिन मुझे तो मालूम था कि मुझे क्या काम सौंपा गया है","I tried to ignore it, but I knew what responsibility is entrusted upon me."
10487,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मैंने उनसे कहा कि पता नहीं तुम लोग किस चीज़ के बारे में बात कर रहे हो,I told them that I don't know what you're talking about.
10486,Test User 301 | A Helping Hand BL L4 | Hindi -> English,लेकिन यह बात सच नहीं थी,But it wasn't the truth.
10485,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मुझे अच्छी तरह पता था कि वे किस के बारे में पूछ रहे हैं,I knew it well what they were asking about.
10484,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"देखो न , तुम्हारी वजह से मुझे अपने दोस्तों से झूठ बोलना पड़ा","See, for you, I had to lie to my friends."
10483,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"तुम्हारा , मैं कहो कैसी हो , माँ कहती है कि लोगों को घूरना अच्छी बात नहीं है",Mother says that it isn't a good thing to stare at people like that.
10482,Test User 301 | A Helping Hand BL L4 | Hindi -> English,लेकिन मैं तो देखता हूँ कि सभी तुम्हें घूरते हैं,But I can see that everyone stares at you.
10481,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"वे मुझे भी घूरते हैं क्योंकि मुझे तुम्हारे साथ रहना होता है , तुम्हारा ध्यान रखने के लिए",They stare at me too because I have to stay with you to take care of you.
10480,Test User 301 | A Helping Hand BL L4 | Hindi -> English,तुम हमारे स्कूल में क्यों आइं,Why did you come to our school?
10479,Test User 301 | A Helping Hand BL L4 | Hindi -> English,तुमने अपनी पढ़ाई उसी स्कूल में जारी क्यों नहीं रखी जहाँ तुम पहले पढ़ती थीं,Why did you not continue to study in the same school where you studied earlier?
10478,Test User 301 | A Helping Hand BL L4 | Hindi -> English,जानती हो कल क्या हुआ,Do you know what happened yesterday?
10477,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"गौरव , अली और सातवीं कक्षा के उनके दो और दोस्त स्कूल की छुट्टी के बाद मेरे पीछे पड़ गए","Gaurav, Ali and their two more friends from class seventh were after me when the school got over."
10476,Test User 301 | A Helping Hand BL L4 | Hindi -> English,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे,Now must have understood what they were trying to find out.
10475,Test User 301 | A Helping Hand BL L4 | Hindi -> English,उन्होंने मेरा बस्ता छीन लिया और वापस नहीं दे रहे थे,They snatched my bag and were not giving it back.
10474,Test User 301 | A Helping Hand BL L4 | Hindi -> English,बाद में उन्होंने उसे सड़क किनारे झाड़ियों में फेंक दिया,Then they threw it in the bushes on the corner of the road.
10473,Test User 301 | A Helping Hand BL L4 | Hindi -> English,उसे लाने के लिए मुझे घिसटते हुए ढलान पर जाना पड़ा,I had to scrawl on the slope to bring it.
10472,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मेरी कमीज़ फट गई और माँ ने मुझे डाँटा,My shirt got torn and mother scolded me.
10471,Test User 301 | A Helping Hand BL L4 | Hindi -> English,यह सब तुम्हारी ही वजह से हुआ,All of this happened only because of you.
10470,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"मैं हैलो , मैं सबसे कहता हूँ कि वे जो कुछ भी जानना चाहते हैं ख़ुद तुमसे ही पूछ लें",I do tell everyone that they may ask you directly whatever they want to know.
10469,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मुझसे पूछने का क्या मतलब,What sense does it make to ask me about it?
10468,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मुझे कैसे पता हो सकता है कि तुम्हारे पास वह चीज क्यों है और वह कैसे काम करती है,How could I know why you have that thing and how does it work?
10467,Test User 301 | A Helping Hand BL L4 | Hindi -> English,सच कहूँ तो ख़ुद मैं भी यह बात जानना चाहता हूँ और मेरे मन में भी वही सवाल हैं जो लोग तुम्हारे बारे में मुझसे पूछते हैं,"Actually, even I want to know this and I too have the same question in my mind that the other people keep asking me about you."
10466,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"हाँ , मैंने पहले दिन ही , जब तुम कक्षा में आई थीं , गौर किया था कि तुम एक ही हाथ से सारे काम करती हो और तुम्हारा बायाँ हाथ कभी हिलता भी नहीं","Yes, I noticed it on your first day itself that you do all your work with just one hand and that your left hand never moves."
10465,Test User 301 | A Helping Hand BL L4 | Hindi -> English,पहले - पहल मुझे समझ में नहीं आया कि इसकी वजह क्या है,"At first, I couldn't comprehend the reason behind it."
10464,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"फिर , जब मैं और नजदीक आया , तब देखा कि कुछ है जो ठीक सा नहीं है","Then, as I came close, I realised that something is not right."
10463,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"वह अजीब लग रहा था , जैसे तुम्हारे हाथ पर प्लास्टिक की परत चढ़ी हो",It likes odd as if it is some kind of plastic layer on your hand.
10462,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मैं समझा कि यह किसी किस्म का खिलौना हाथ होगा,I thought that this might be some sort of a toy.
10461,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मुझे बात समझने में कुछ समय लगा,It took me some time to understand the matter fully.
10460,Test User 301 | A Helping Hand BL L4 | Hindi -> English,"इसके अलावा , खाने की छुट्टी के दौरान जो हुआ वह मुझसे छुपा नहीं था","Aparte from this, what happiness during the lunch break isn't out of my notice."
10459,Test User 301 | A Helping Hand BL L4 | Hindi -> English,फिर मिलेंगे,We will meet again
10458,Test User 301 | A Helping Hand BL L4 | Hindi -> English,मैं,I
10457,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,थोड़ी सी मदद,A little help
10456,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,प्रिय,Dear
10455,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"जो भी हो , तुम जानती ही हो कि तुम कौन हो","Anyway, you know who you are"
10454,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,और यूँ भी तुम यह पत्र कभी नहीं देख पाओगी,"Besides, you will never be able to see this letter"
10453,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"मैडम ने कहा था कि मुझे तुम्हारी मदद करनी है और तुम्हें यह दिखाना है कि स्कूल में कौन सी जगह कहाँ है , क्योंकि तुम स्कूल में नई आई हो",Madam has told me that I must help you and show you around the school to tell you what is where because you are new here 
10452,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,लेकिन उन्होंने मुझे इस बारे में और कुछ नहीं बताया था,But she had not told me anything else about this
10451,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"स्कूल से घर लौटते हुए अली , गौरव , सुमी और रानी , मुझसे बार - बार मेरी इस नई ज़िम्मेदारी के बारे में पूछते रहे","Ali, Gaurav, Sumi and Rani, kept asking me about my new responsibility on the way home from school"
10450,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"मैंने बात टालने की कोशिश की , लेकिन मुझे तो मालूम था कि मुझे क्या काम सौंपा गया है","I tried to avoid the situation, but I knew what responsibility had been handed to me"
10449,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,मैंने उनसे कहा कि पता नहीं तुम लोग किस चीज़ के बारे में बात कर रहे हो,"I told them ""I dont know what you are talking about"""
10448,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,लेकिन यह बात सच नहीं थी,But this was not the truth
10447,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,मुझे अच्छी तरह पता था कि वे किस के बारे में पूछ रहे हैं,I knew very well what they were asking for
10446,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"देखो न , तुम्हारी वजह से मुझे अपने दोस्तों से झूठ बोलना पड़ा","See, I had to lie to my friends because of you"
10445,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"तुम्हारा , मैं कहो कैसी हो , माँ कहती है कि लोगों को घूरना अच्छी बात नहीं है","(part of this does not make sense)Your, how do I tell you, Mother says it is not polite to stare at anyone "
10444,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,लेकिन मैं तो देखता हूँ कि सभी तुम्हें घूरते हैं,But I see that everyone stares at you
10443,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"वे मुझे भी घूरते हैं क्योंकि मुझे तुम्हारे साथ रहना होता है , तुम्हारा ध्यान रखने के लिए","They stare at me too, because I have to stay with you to take care of you"
10442,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,तुम हमारे स्कूल में क्यों आइं,Why did you come to our school?
10441,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,तुमने अपनी पढ़ाई उसी स्कूल में जारी क्यों नहीं रखी जहाँ तुम पहले पढ़ती थीं,Why did you not continue your education in the school that you were studying in?
10440,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,जानती हो कल क्या हुआ,Do you know what happened yesterday?
10439,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,"गौरव , अली और सातवीं कक्षा के उनके दो और दोस्त स्कूल की छुट्टी के बाद मेरे पीछे पड़ गए","Gaurav, Ali and two more class mates from the seventh grade caught hold of me when school was over"
10438,Test User 1302 | A Helping Hand MT L4 | Hindi -> English,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे,I am sure you understand what they wanted to know
